id,product_name,brand,price_inr,rating,review_count,category,source,link,merchant,battery_life_hrs,active_noise_cancellation,driver_size_mm,bluetooth_version,mic_count,ipx_rating,has_noise_cancellation,enhanced_at,ipx_level,has_usb_c,has_premium_codec,has_touch_control,has_voice_assistant,has_fast_charge,has_dual_pairing,anc_db,latency_ms,country_of_origin,charging_time_hrs,range_m,eq_modes,has_enc,has_gaming_mode,has_hi_res_audio,has_spatial_audio,has_low_latency,has_ipx,asin,parent_company,why_buy
,Wireless Earbuds Bluetooth 5.1 TWS Earphones Full Touch Control Headphones Built-in Microphone Immersive Sound Quality Ensure Fast Stable & Connection Smart LED Headset Sports Bud,Wireless,269.0,5.0,1.0,true wireless earbuds,enhanced_scrape,,,,,,5.1,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,China,,,,0,0,0,0,0,0.0,B0GR9XZDHH,Wireless,Highly rated 5.0/5 by customers
,Wireless Earbuds Bluetooth 5.3 TWS Earphones Full Touch Control Headphones Fast Stable & Connection Smart LED Headset Sports Bud Built-in Microphone Immersive Sound Quality Ensure,Wireless,299.0,4.0,2.0,true wireless earbuds,enhanced_scrape,,,,,,5.3,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,China,,,,0,0,0,0,0,0.0,B0GQZ6G53J,Wireless,"Latest Bluetooth v5.3 for stable, efficient connection | Well-rated at 4.0/5 stars"
,Wireless Earbuds Bluetooth 5.1 TWS Earphones Full Touch Control Headphones Built-in Microphone Immersive Sound Quality Ensure Fast Stable & Connection Smart LED Headset Sports Bud (Black),Wireless,279.0,1.0,1.0,true wireless earbuds,enhanced_scrape,,,,,,5.1,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,China,,,,0,0,0,0,0,0.0,B0GSFG8G8S,Wireless,Affordable wireless earbuds with Bluetooth connectivity
,Wireless Earbuds Bluetooth 5.1 TWS Earphones Full Touch Control Headphones Built-in Microphone Immersive Sound Quality Ensure Fast Stable & Connection Smart LED Headset Sports Earbuds,Wireless,299.0,1.0,1.0,true wireless earbuds,enhanced_scrape,,,,,,5.1,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,China,,,,0,0,0,0,0,0.0,B0GW2J3KVQ,Wireless,Affordable wireless earbuds with Bluetooth connectivity
,Wireless Earbuds Bluetooth 5.1 TWS Earphones Full Touch Control Headphones Built-in Microphone & Connection Smart LED Headset Sports Bud,Wireless,249.0,,0.0,true wireless earbuds,enhanced_scrape,,,,,,5.1,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,China,,,,0,0,0,0,0,0.0,B0GSZYY6DF,Wireless,Affordable wireless earbuds with Bluetooth connectivity
,"ZEBRONICS Zeb-Evolve BTv5.0, Voice Assistant, Rapid Charge, Dual Pairing, Call Function, Magnetic Earpiece Bluetooth Wireless in Ear Earphones with Mic (Metallic Green)",ZEBRONICS,449.0,3.8,2026.0,unknown,enhanced_scrape,,,,,,5.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,,,India,,,,0,0,0,0,0,0.0,B09GFVB6N8,Zebronics India,"Fast charging — minimal downtime between uses | Multipoint connection — pair with two devices simultaneously | Popular choice with 2,026+ reviews"
,"ZEBRONICS Sound Bomb 7 Bluetooth TWS in Ear Earbuds with 60H Playtime, ENC Mic, Rapid Charge, Upto 50ms Gaming Mode, Flash Connect, Voice Assistant, Smooth Touch Control, BT v5.2, Type C (White)",ZEBRONICS,799.0,3.8,2752.0,true wireless earbuds,enhanced_scrape,,,60.0,,,5.2,,,0.0,,,0.0,0.0,1.0,1.0,1.0,0.0,,,India,,,,1,1,0,0,0,0.0,B09Z838S32,Zebronics India,"Exceptional 60H battery — great for all-day use | Fast charging — minimal downtime between uses | Popular choice with 2,752+ reviews"
,"boAt Airdopes Prime 512 (2026 Launch) Volume Swipe Control, 4Mics AI-ENx, 50H Battery, Multi Connect, App Support, BT v6.1, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic(Midnight Pebble)",boAt,1599.0,4.3,50.0,true wireless earbuds,enhanced_scrape,,,50.0,,,6.1,4 mics,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,0,0,0,0,0,0.0,B0G2S349C4,Imagine Marketing Ltd,"Long 50H battery life for extended listening | 4-mic array with ENC for crystal-clear calls | Latest Bluetooth v6.1 for stable, efficient connection | Highly rated 4.3/5 by customers"
,"boAt 2026 Launch Nirvana Crown, SONIC ARC, LEDs, Haptic Feedback,50dB Hybrid ANC,Spatial Audio, 6 Mic ENx, App Support, v6.0 Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Sapphire Blue)",boAt,2799.0,3.9,396.0,true wireless earbuds,enhanced_scrape,,,,,,,6 mics,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,India,,,,0,0,0,1,0,0.0,B0G2RZ9N63,Imagine Marketing Ltd,Active Noise Cancellation (50db hybrid anc) blocks out distractions | Spatial/3D audio for an immersive sound experience | 6-mic array with ENC for crystal-clear calls
,"boAt Airdopes 101v2, 35H Battery, ENx Tech, 13mm Drivers, ASAP Charge, Flex-Fit Ear Tips,Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Smoke White)",boAt,884.0,3.8,826.0,true wireless earbuds,enhanced_scrape,,,35.0,,13.0,,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,0,0,0,0,0,0.0,B0DXPTTHDX,Imagine Marketing Ltd,"Decent 35H playtime for daily commutes | Fast charging — minimal downtime between uses | 13mm driver for rich, detailed sound"
,"boAt Airdopes Ace Gen 2 TWS Earbuds with 45H Battery, 4Mics ENx Tech, ASAP Charge, 13mm Drivers, 50 ms Low Latency, IPX5, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Shadow Black)",boAt,899.0,3.6,118.0,true wireless earbuds,enhanced_scrape,,,45.0,,13.0,,4 mics,IPX5,0.0,,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,50.0,India,,,,1,0,0,0,1,1.0,B0G48KQKKF,Imagine Marketing Ltd,"Long 45H battery life for extended listening | Ultra-low 50ms latency — ideal for gaming and video | Fast charging — minimal downtime between uses | IP5 water resistance — safe for workouts and rain | 4-mic array with ENC for crystal-clear calls | 13mm driver for rich, detailed sound"
,for OnePlus Z2 Neckband Buds Bluetooth Lightweight Comfortable (Black) NB=JHDS,for,1299.0,,0.0,neckband,enhanced_scrape,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,Unknown,,,,0,0,0,0,0,0.0,B0GQM82K4D,for,Affordable wireless earbuds with Bluetooth connectivity
,"noot Products NP11 Wireless Bluetooth in-Ear Headphones with Mic, Volume & Remote Control IPX7 Sweatproof Earbuds for Sports, Running, Gym (B17)",noot,1199.0,,0.0,true wireless earbuds,enhanced_scrape,,,,,,,,IPX7,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0GN99GNR7,noot,IP7 water resistance — safe for workouts and rain
,"pTron Bassbuds Surge TWS Gaming Earbuds, 40ms Low-Latency, 50Hrs Playtime, Custom EQ, App Support, Dual Mic TruTalk AI-ENC Clear Calls, Pristine Sound, Bluetooth V6.0, IPX5 Water Resistant (Jet Black)",pTron,909.0,5.0,3.0,true wireless earbuds,enhanced_scrape,,,50.0,,,6.0,,IPX5,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,1,0,0,0,1.0,B0GPWQLL24,pTron India,"Long 50H battery life for extended listening | IP5 water resistance — safe for workouts and rain | Latest Bluetooth v6.0 for stable, efficient connection | Highly rated 5.0/5 by customers"
,"pTron Bassbuds Trendz Open Ear Wireless Earbuds, SafeBeats Design, HD Mics & TruTalk AI-ENC Calls, 45Hrs Playtime, App Support, 14.2mm Drivers, BT6.0 Headphones, Type C Charging & IPX5 (Pearl Black)",pTron,809.0,5.0,12.0,true wireless earbuds,enhanced_scrape,,,45.0,,14.2,6.0,,IPX5,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,0,0,0,0,1.0,B0GPW7S6CN,pTron India,"Long 45H battery life for extended listening | IP5 water resistance — safe for workouts and rain | 14.2mm driver for rich, detailed sound | Latest Bluetooth v6.0 for stable, efficient connection | Highly rated 5.0/5 by customers"
,"pTron Bassbuds Prism in-Ear TWS Ear Buds w/ 3D AudioScape, 45Hrs Playtime, TruTalk AI-ENC Calls, 50ms Low Latency Sync, BTv5.3, Snug-fit, Type-C Charging, Voice Asst. & IPX5 Water Resistant (Julep)",pTron,699.0,4.1,97.0,true wireless earbuds,enhanced_scrape,,,45.0,,,5.3,,IPX5,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,India,,,,1,0,0,1,1,1.0,B0GGQQ1B8H,pTron India,"Long 45H battery life for extended listening | Ultra-low 50ms latency — ideal for gaming and video | Spatial/3D audio for an immersive sound experience | IP5 water resistance — safe for workouts and rain | Latest Bluetooth v5.3 for stable, efficient connection | Well-rated at 4.1/5 stars"
,"pTron Bassbuds Spark in-Ear TWS Earbuds with Stereo Sound, 40Hrs Playtime, Stereo Calls, Bluetooth V5.3 Headphones with Quick Pairing, Touch Control, Voice Assistant, Type C Charging & IPX5 (Blue)",pTron,596.0,4.0,3783.0,true wireless earbuds,enhanced_scrape,,,40.0,,,5.3,,IPX5,0.0,,5.0,0.0,0.0,1.0,1.0,0.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0F62DV6PQ,pTron India,"Long 40H battery life for extended listening | IP5 water resistance — safe for workouts and rain | Latest Bluetooth v5.3 for stable, efficient connection | Well-rated at 4.0/5 stars | Popular choice with 3,783+ reviews"
,"pTron Bassbuds Astra in-Ear TWS Earbuds w/Stereo Sound, 34Hrs Playtime, Stereo Calls, Custom EQ, Mobile App, BTv5.3 Headphones, Touch Control, Voice Assistant, Type C Charging & IPX4 (Black)",pTron,596.0,4.0,1963.0,true wireless earbuds,enhanced_scrape,,,34.0,,,5.3,,IPX4,0.0,,4.0,0.0,0.0,1.0,1.0,0.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0D78XSMSM,pTron India,"Decent 34H playtime for daily commutes | IP4 water resistance — safe for workouts and rain | Latest Bluetooth v5.3 for stable, efficient connection | Well-rated at 4.0/5 stars | Popular choice with 1,963+ reviews"
,"pTron Tangent Evolve w/ 50Hrs Playtime, HD Mic, Pristine Sound, 14mm Drivers, Bluetooth V5.3 w/Dual-Device Pairing Wireless Neckband, Magnetic Buds, Voice Assistant,Type-C Fast Charging & IPX4(Black)",pTron,455.0,3.8,1390.0,neckband,enhanced_scrape,,,50.0,,14.0,5.3,,IPX4,0.0,,4.0,0.0,0.0,0.0,1.0,1.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0DTJ67BMY,pTron India,"Long 50H battery life for extended listening | Fast charging — minimal downtime between uses | IP4 water resistance — safe for workouts and rain | 14mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Popular choice with 1,390+ reviews"
,"pTron Bassbuds Eon in-Ear TWS Earbuds w/ 13mm Drivers, 45Hrs Playtime, Dual HD Mic & TruTalk AI-ENC Calls, Custom EQ, Mobile App, Bluetooth v6.0 Headphones,Voice Assist., Type C Charging & IPX5 (Blue)",pTron,599.0,3.8,626.0,true wireless earbuds,enhanced_scrape,,,45.0,,13.0,6.0,,IPX5,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,0,0,0,0,1.0,B0FWCPL8RK,pTron India,"Long 45H battery life for extended listening | IP5 water resistance — safe for workouts and rain | 13mm driver for rich, detailed sound | Latest Bluetooth v6.0 for stable, efficient connection"
,"pTron Bassbuds Indie In-Ear TWS Earbuds w/ 10mm Drivers, 45Hrs Playtime, Dual HD Mic & AI-ENC Calls, Custom EQ, Mobile App, Bluetooth V5.4 Earphones, Voice Assistant, Type C Charging & IPX5(Jet Black)",pTron,599.0,3.7,392.0,true wireless earbuds,enhanced_scrape,,,45.0,,10.0,5.4,,IPX5,0.0,,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,,India,,,,1,0,0,0,0,1.0,B0G261Z2XB,pTron India,"Long 45H battery life for extended listening | IP5 water resistance — safe for workouts and rain | 10mm driver for rich, detailed sound | Latest Bluetooth v5.4 for stable, efficient connection"
,"pTron Tangent Rush w/ 50Hrs Playtime, Pristine Sound, Dual-Device Pairing, Bluetooth 5.4 Wireless in-Ear Earphones with Mic, Voice Assistant, Type-C Fast Charging & IPX5 Water Resistant (Forest Green)",pTron,497.0,3.6,947.0,true wireless earbuds,enhanced_scrape,,,50.0,,,5.4,,IPX5,0.0,,5.0,0.0,0.0,0.0,1.0,1.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0FZC8CKPG,pTron India,"Long 50H battery life for extended listening | Fast charging — minimal downtime between uses | IP5 water resistance — safe for workouts and rain | Latest Bluetooth v5.4 for stable, efficient connection"
,"pTron Tangentbeat V2 w/ 50Hrs Playtime, Pristine Sound, Dual-Device Pairing, Bluetooth 5.4 Wireless In-Ear Earphones with Mic, Hall Switch Feature, Magnetic Earbuds, Type-C Fast Charging & IPX5(Black)",pTron,599.0,3.5,565.0,true wireless earbuds,enhanced_scrape,,,50.0,,,5.4,,IPX5,0.0,,5.0,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,0,0,0,0,0,1.0,B0FHF8NRQD,pTron India,"Long 50H battery life for extended listening | Fast charging — minimal downtime between uses | IP5 water resistance — safe for workouts and rain | Latest Bluetooth v5.4 for stable, efficient connection"
,"realme Earbuds Air 7 True Wireless,12.4mm Dynamic Bass Drivers,52Hrs Playtime,52dB Hybrid ANC,6 Mic ENC,45ms Low Latency,360° Spatial Audio,Hi-Res LHDC,IP55 Dust & Water Resistant,BT v5.4(SlateGrey)",realme,3299.0,4.3,3407.0,true wireless earbuds,enhanced_scrape,,,52.0,,,5.4,6 mics,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,52.0,45.0,China,,,,1,0,1,1,1,1.0,B0F5GV3Y87,BBK Electronics,"Long 52H battery life for extended listening | Active Noise Cancellation (52db hybrid anc) blocks out distractions | Ultra-low 45ms latency — ideal for gaming and video | Spatial/3D audio for an immersive sound experience | Hi-Res audio (LDAC/LHDC) for studio-quality sound | IP55 water resistance — safe for workouts and rain | 6-mic array with ENC for crystal-clear calls | Latest Bluetooth v5.4 for stable, efficient connection | Highly rated 4.3/5 by customers | Popular choice with 3,407+ reviews"
,"realme Buds Wireless 3 Neo in Ear Bluetooth Neckband with 13.4 Mm Dynamic Bass Boost Driver,Upto 32 Hours Playback,Fast Charge,Ai Enc,45Ms Low Latency,Ip55 Dust&Water Resistannt&Bluetooth V 5.4 Black",realme,1099.0,4.2,2965.0,neckband,enhanced_scrape,,,32.0,,,5.4,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,45.0,China,,,,1,0,0,0,1,1.0,B0DVC6MP1D,BBK Electronics,"Decent 32H playtime for daily commutes | Ultra-low 45ms latency — ideal for gaming and video | Fast charging — minimal downtime between uses | IP55 water resistance — safe for workouts and rain | Highly rated 4.2/5 by customers | Popular choice with 2,965+ reviews"
,"realme Buds Air 8,11mm+6mm Dual Dynamic Bass Drivers,58 Hrs Playtime, 55dB ANC,6 Mic ENC, 45ms Low Latency, 360° Spatial Audio, Hi-Res LHDC, IP55 Dust & Water Resistant, BT v5.4 (Master Purple)",realme,3799.0,4.2,511.0,unknown,enhanced_scrape,,,58.0,,,5.4,6 mics,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,China,,,,1,0,1,1,1,1.0,B0GDQ7Y8Q5,BBK Electronics,"Long 58H battery life for extended listening | Active Noise Cancellation (55db anc) blocks out distractions | Ultra-low 45ms latency — ideal for gaming and video | Spatial/3D audio for an immersive sound experience | Hi-Res audio (LDAC/LHDC) for studio-quality sound | IP55 water resistance — safe for workouts and rain | 6-mic array with ENC for crystal-clear calls | Latest Bluetooth v5.4 for stable, efficient connection | Highly rated 4.2/5 by customers"
,"realme Buds T310 True Wireless in-Ear Earbuds with 46dB Hybrid ANC, 360° Spatial Audio, 12.4mm Dynamic Bass Driver, Upto 40Hrs Battery and Fast Charging (Monet Purple)",realme,1899.0,4.2,7910.0,true wireless earbuds,enhanced_scrape,,,40.0,,,,,,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,46.0,,China,,,,0,0,0,1,0,0.0,B0DBGNY4XP,BBK Electronics,"Long 40H battery life for extended listening | Active Noise Cancellation (46db hybrid anc) blocks out distractions | Fast charging — minimal downtime between uses | Spatial/3D audio for an immersive sound experience | Highly rated 4.2/5 by customers | Popular choice with 7,910+ reviews"
,"realme Buds Wireless 5 ANC in Ear Bluetooth Headphones,50dB ANC, 13.6mm Dynamic Bass Driver,360° Spatial Audio,45ms Low Latency,Upto 38hrs Playback,IP55 Rating,Dual Device Connection (Midnight Black)",realme,1599.0,4.1,91961.0,over-ear headphone,enhanced_scrape,,,38.0,,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,50.0,45.0,China,,,,1,0,0,1,1,1.0,B0DNPWJLQC,BBK Electronics,"Decent 38H playtime for daily commutes | Active Noise Cancellation (50db anc) blocks out distractions | Ultra-low 45ms latency — ideal for gaming and video | Spatial/3D audio for an immersive sound experience | IP55 water resistance — safe for workouts and rain | Multipoint connection — pair with two devices simultaneously | Well-rated at 4.1/5 stars | Trusted by 91,961+ buyers"
,"soundcore by Anker R50i VI True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization (White)",soundcore,949.0,4.0,279.0,true wireless earbuds,enhanced_scrape,,,30.0,,10.0,5.3,2 mics,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,USA,,,,0,0,0,0,0,0.0,B0DCVLM12X,Anker Innovations,"Decent 30H playtime for daily commutes | Built-in 2 mics for hands-free calling | 10mm driver for rich, detailed sound | Latest Bluetooth v5.3 for stable, efficient connection | Well-rated at 4.0/5 stars"
,"truke New Launch [2025] Mega 7 True Wireless in-Ear Earbuds w/ 24-Bit 360 Spatial Audio, 60H Playtime & Fast Charging Buds, Dual Pairing, 40ms Low Latency TWS, 4-Mic ENC, Made in India-(Coffee Brown)",truke,999.0,4.2,431.0,true wireless earbuds,enhanced_scrape,,,60.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,,40.0,India,,,,1,0,0,1,1,0.0,B0FKBWTWZ8,Truke Tech Pvt Ltd,Exceptional 60H battery — great for all-day use | Ultra-low 40ms latency — ideal for gaming and video | Fast charging — minimal downtime between uses | Spatial/3D audio for an immersive sound experience | Multipoint connection — pair with two devices simultaneously | Highly rated 4.2/5 by customers
,"truke New Launch Buds Aura True Wireless in Ear Earbuds with 70Hrs of Playtime and Fast Charging Ear Buds, 13mm Titanium Drivers, Quad-MIC ENC TWS, 40ms Low Latency Gaming Buds, BT 5.4 (CarbonBlack)",truke,699.0,4.1,146.0,true wireless earbuds,enhanced_scrape,,,70.0,,,5.4,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,40.0,India,,,,1,1,0,0,1,0.0,B0DVLHZXF9,Truke Tech Pvt Ltd,"Exceptional 70H battery — great for all-day use | Ultra-low 40ms latency — ideal for gaming and video | Fast charging — minimal downtime between uses | Latest Bluetooth v5.4 for stable, efficient connection | Well-rated at 4.1/5 stars"
,"truke Newly Launched Buds Infinity Open Ear Wireless Earbuds with 70Hours of Playtime, 16mm Titanium Speaker, Quad Mic PureVoice™ ENC for Clear Calls, Dual Pairing, Fast Charging OWS - Royal Blue",truke,1599.0,3.9,646.0,true wireless earbuds,enhanced_scrape,,,70.0,,,,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,,,India,,,,1,0,0,0,0,0.0,B0F9T79LW6,Truke Tech Pvt Ltd,Exceptional 70H battery — great for all-day use | Fast charging — minimal downtime between uses | Multipoint connection — pair with two devices simultaneously
,"truke New Launch Buds Elite True Wireless in Ear Earbuds with 10mm Dynamic Driver, 70Hrs Battery & Fast Charging EarBuds, Dual-MIC ENC TWS, 40ms Low Latency Gaming Buds, Volume Control, BT 5.4 (Black)",truke,699.0,3.9,1289.0,true wireless earbuds,enhanced_scrape,,,70.0,,,5.4,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,40.0,India,,,,1,1,0,0,1,0.0,B0DVL9D7JD,Truke Tech Pvt Ltd,"Exceptional 70H battery — great for all-day use | Ultra-low 40ms latency — ideal for gaming and video | Fast charging — minimal downtime between uses | Latest Bluetooth v5.4 for stable, efficient connection | Popular choice with 1,289+ reviews"
,"truke Newly Launched Buds Liberty Open Ear Wireless Earbuds with 360Spatial™ Audio Experience, 16mm Beryllium Speaker, 60H Playtime, Quad Mic for Crystal-Clear Calls, Fast Charging, BT5.4",truke,1799.0,3.8,2044.0,true wireless earbuds,enhanced_scrape,,,60.0,,,5.4,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,,India,,,,1,0,0,0,0,0.0,B0D5R4L2XD,Truke Tech Pvt Ltd,"Exceptional 60H battery — great for all-day use | Fast charging — minimal downtime between uses | Latest Bluetooth v5.4 for stable, efficient connection | Popular choice with 2,044+ reviews"
,"truke TruClips Wireless Open Ear Buds with 55H Battery, 12mm Custom Drivers, Spatial Audio, Premium Leather Dual Form Design, Low Latency, Quad Mic ENC, Ambient Awareness, IPX5 - OnyxBlue",truke,1999.0,3.5,128.0,true wireless earbuds,enhanced_scrape,,,55.0,,,,,IPX5,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,India,,,,1,0,0,1,0,1.0,B0GK269LVR,Truke Tech Pvt Ltd,Long 55H battery life for extended listening | Spatial/3D audio for an immersive sound experience | IP5 water resistance — safe for workouts and rain
